comment,sentiment
" Ngày 28/01 , tôi mua ip xs max giá 26,5tr  ngày 30/01thì ip bị nóng và tuột pin nhiều  Nhân viên TGDD ktra và đổi 1 máy mới  Ngày 7/3 và 8/3 , máy bị nóng nhiều dù khởi động lại máy nhiều lần . Nhân viên báo hết 1 tháng nên ko thể đổi , chỉ có chạy lại phần mềm  Nv kỹ thuật còn thông báo là máy cũ chị đổi lần trước , ngày 10/01 có người mua rồi và xài đến giờ không vấn đề gì ( tôi nghĩ việc chia sẻ này là nói đểu tôi ) Đt giá 26,5tr . Tôi nghĩ là 30 ngày ko thể chắc chắn nó ko xảy ra lỗi . Trong khi chính sách hỗ trợ kỹ thuật của ip là 90 ngày  Tôi rất thất vọng về việc này  Và nếu mua sản phẩm khác thì Tôi phải cẩn trọng hơn . Vì tôi từng tin rằng TGDD bảo hành tốt hơn nơi khác , và mắc hơn vài triệu cũng là điều đảm bảo  Sau lần này Tôi nghĩ TGDD cũng không hề tốt hơn nơi khác . Sản phẩm càng đắt tiền càng nhận thấy rõ chất lượng dịch vụ sau mua  ",0
 rất là ok và máy mạnh hơn các dòng trước rất nhiều có lẽ điều tôi suy nghĩ mua nó k hề sai,1
" Dùng tuyệt vời mua 30/04/2019,iphone luôn là nhất.luôn luôn tin tưởng mua hàng ở tgdđ và điện máy xanh,oki",1
 Mới mua được mấy ngày thì hàng 11 về thế là xsmax xuống mấy triệu làm đau lòng dễ sợ :(((,1
 Máy dùng êm và mướt lắm. Mà sao giá thay đổi nhanh quá . Mua con này xong đau lòng luôn hihi,1
 Mọi thứ đều ổn. Chỉ có cái giá là cao bất ổn thôi!!! Đẹp- sang- chạy mướt. Xài con này mà đau lòng luôn đó mọi người à (vì giá cao),1
" Máy dùng rất tốt, ổn định, đẹp, sang trọng. Sử dụng 2 sim tiện lợi, esim rất gọn gàng. Dịch vụ icloud rất tuyệt, không lo mất dữ liệu, ở đâu cũng có thể tương tác. Về độ bền và sử ổn định theo thời gian chưa thấy smart phone nào vượt qua được iphone lúc này. Điểm 10 cho chất lượng. Dịch vụ bán hàng và dịch vụ sau bán hàng của thegioididong rất tốt. Tuy nhiên, giá sản phẩm phân phối còn chênh lệch rất nhiều so với thị trường. ",1
" Từ 7 plus lên 8 plus rồi lên luôn xsmax . Mình mới mua đc 2 ngày thấy lướt mượt lắm nha , có điều viền máy có vẻ dễ bị trầy mình nghĩ nên dán keo lại để bảo vệ . Chưa sd đc nhiều nên chưa biết ntn . Tạm thời là ổn ",1
" Nhanh, mượt, chụp đẹp. Đáng đồng tiền Lúc đầu chưa sử dụng rành mấy? Pin tụt nhanh. Về sau mới biết do chưa tắt Bluetooth, chưa tắt định vị, để nhiều ứng dụng.   Chỉ sử dụng wifi, với tác vụ tổng hợp : xem youtube,  lướt fb, zalo, lên mạng đọc tin tức, tải nhạc, tải cập nhật phần mềm. Sử dụng từ 6h sáng đến 2h chiều còn 15%.  Pin khá ok. ",1
 Minh dùng dc 5 tháng sài im  Dự định sẽ sài luôn k đồi sang dòng iphone mới khác . Chứ thấy iphone mới ra . Nhìn kém sang quá ạ. Iphone xs max vẫn là nhất ❤️,1
 Ổn sang đẹp lâu hao bin nhưng sài mới mấy ngày thấy dễ trầy nhưng được tư vấn nhiệt tình mất hơn vài triệu nhưng được bảo hành an toàn hơn,1
" Mình mua bên TGDD máy rất nhanh hết pin, ko biết làm thế nào luôn. Sài là máy rất nóng. ",0
" Pin trâu, tất cả đều tốt, xu hướng bây giờ màn hình từ 6.t trở lên dt tốt. Hiệu năng mạnh nhất trò the giới điện thoại hiện tại",1
 Mình mua máy bên TGDD đc hơn 3 tháng. 2 tháng đầu dùng ok. Tháng thứ 3 thì bắt đầu có vấn đề. Máy chạy chậm. Vào mạng chậm vô cùng . Hay tự nhiên mất mạng mặc dù vẫn có đầy vạch nhưng k vào đc mạng. Đang xem like thì tắc bụp . Máy ảnh chụp ok. Pin tạm đc . Với số tiền đó mua máy này k xứng. Mình thấy hối hận vô cùng khi mua con này. Vào mạng còn chậm hơn con note 4 và c9 pro mà nhà còn đang dùng .  ,0
" Lúc chuyển từ Mate 20 Pro qua IP XS Max cảm thấy khá hoài nghi về Camera của XS Max nhưng sau khi chụp thử ngoại cảnh thì thấy Camera rất xuất sắc. Chụp HDR rất tốt. Máy đẹp, nhưng khung viền rất dễ bị trầy, đeo ốp cẩn thận vậy mà tháo ra vẫn bị trầy rất nhiều. Còn lại thì không phải nói nhiều : vẫn đẳng cấp, màn hình đẹp, quản lý ram tốt. Pin thì ở mức chấp nhận được thôi chứ thực ra mình vẫn mong pin trâu thêm tí nữa. Đánh giá là 8.5/10.",1
" Máy đẹp, sang chảnh. Không chơi game pin hơn 1 ngày. Mua TGDĐ mắc hơn vài triệu mà yên tâm. Cảm giác cầm sướng tay. ",1
" Lúc trước mua Xs sử dụng thì thấy pin khá yếu nên đổi qua Xs max, sử dụng thì pin tốt hơn hẳn màn to  xem phim chơi game thích hơn, nếu chọn thì nên chọn Xs max",1
" Mọi thứ cảm thấy ok trong ngày đầu,nhân viên cần đước long an ok.có diều mua rất nhiều hàng ở tgdd.lần nào mua cung dc giảm giá nhưng hôm nay mua không thấy giảm giá gì và khuyến mãi,hơi thất vọng xíu",1
 Pin hơi thất vọng một xíu còn mọi thứ đều ổn hy vọng ra íos13 ngon hơn Nhân viên pv tận tình,1
 Nó vẫn vậy thôi.. vẫn là iphone.. có điều máy khá nóng và nặng nếu chơi game.. nếu chơi game máy nóng sẽ xuất hiện lag rật. Lên chơi trước quạt hoặc phòng điều hoà.. còn lại mọi thứ đều ổn.. ,1
 Sản phẩm trải nghiệm tốt. Đẳng cấp sản phẩm vượt trội cho với sản phẩm khác. Máy bị lỗi pin tuột nhanh khi không sử dụng đã đổi 3 cái mới và cái thứ 4 pin ổn định.,1
 Đẳng cấp vượt bật các thế hệ điện thoại khác sài êm và rất mượt tôi cảm thấy rất là ok,1
" Mua được 2 ngày cảm thấy rất tuyệt rất đáng đồng tiền pin trâu,choi game mượt,chụp ảnh rất tuyệt",1
 Chuyển từ 8plus qa Xs max. nhẹ hơn. cảm giác nhỏ hơn 8plus. Ngay dau tien su dung bi lỗi treo may. ben tgdd noi xung dot phan mem. Pin thua 8plus rat nhieu. Pin tuột nhanh mac du dùng it.,0
" Mới lấy hỏi chiều. Cảm nhận đầu tiên mấy đẹp, mượt pin cùng khá trâu. Chơi game liên quan liên tục khoảng 6h mới hết. Bỏ ra 30tr hối tiếc nhưng cũng đang với số tiền",1
" sản phẩm thiết kế màu vàng gold sang trọng, pin sử dụng  được lâu 1 ngày chỉ sạc 1 lần, máy chạy mượt, cảm ứng nhạy",1
 mấy rất tốt yên tâm mua thế giới di động tháng sao tui sẽ mua thêm 1 cái cho con gái,1
" máy có thiết kế đẹp sang trọng, pin sử dụng rất ok, màn hình rộng có thể xem phim chơi game rất thích, cảm ứng nhanh rất mượt",1
" Rất tiếc phiên bản thị trường VN không sử dụng 2 sim vật lý, thời lượng pin còn kém, trọng lượng máy hơi nặng là những điểm thất vọng của máy. ",0
" Pin kém.Để không qua đêm cũng mất 5%. Với lượng sử dụng check mail ,zalo, fb k đáp ứng nổi 1 ngày.chưa nói đến chơi game.",0
 Máy tốc độ siêu nhanh . Pin trâu . Màn hình đẹp  Nói chung là 1 chiếc máy toàn diện chỉ có điều giá hơi cao . Nhưng người ta có câu tiền nào của đấy quả không sai !!! ,1
 Sản phẩm tốt. Đã từng mua và cảm thấy rất hài lòng. Chắc chắn sẽ mua tiếp trong tương lai,1
 Đã xài được 1 tháng và nói thật mình thật sự hài lòng khi số tiền mình bỏ ra không làm mình thất vọng. Pin trâu dù chỉ có 3174 mAh chơi game lướt web xem Facebook các kiểu mà 7 tiếng mới hết pin. Chơi game thì mượt khỏi phải bàn . ,1
" Sản phẩm xứng đáng tiền mua, từ hiệu năng đến màn hình, k có gì để chê cả, vote 5*",1
 E mới mua đc khoảng 1 tuần rồi máy rất oke. nhưn e thất mất là nó xuất xứ trung quốc 😩,1
 Thích rình mò lâu lắm mới mua đc em này. Hy vọng k tuột giá nhanh. Mọi thứ OK. Do mình thích iPhone và màu này. Chứ k là mua con X cho được cơm gạo.,1
" Mời dùng được 1 tháng thì cảm nhận riêng tôi thì khá hài lòng hơn sự tưởng tượng. Pin thì trâu, camera thì khỏi bàn,  cầm trên tay sang trọng. Thích XS MAX ngay lần đầu sử dụng❤️❤️❤️",1
" Cho e hỏi sao e mua xs max 64gb bên mình được 1 tuần rồi, mà dùng pin tuột rất nhanh, sạc pin thì 2 tiếng mới lên được tầm 20% pin thôi. Trong khi xs max bạn e mua chỗ khác không bị tình trạng như vậy.",0
 Sao mới mua mà lướt Facebook màn hình hay bị dựt dựt hoài. Nhân viên bán hàng chu đáo hướng dãn tận tình                        ,1
 Xài ngon pin trâu camera đẹp iPhone xài là nhất mua ở thế giới di động tuy giá hơi cao nhưng giá cao thì bảo Hảnh và chất lượng cũng cao xài yên tâm hơn chỗ khác mua dt mới lên mua ở thế giới di động chất lượng tốt bảo Hành tốt phục vụ khách là nhất ?,1
" Máy xs này bị lỗi face ID, mới sd chưa đầy 1 tháng đã phải reset face ID, dù mình cũng ít xài nhưng còn hay bị lỗi văng ra khỏi ứng dụng về màn hình chính. và lỗi sạc pin đôi lúc phải gắn 2,3 lần vì k ăn, k báo đã sạc pin phải mở máy ktra. ",0
" Tôi rất thích sản phẩm này, quá tuyệt vời !!! Tôi sẽ mua nó ngay thôi ...màn hình tràn, nhận diện Face ID quá tiện lợi",1
 Tôi đang làm việc tại vũng tàu.nhưng tôi muốn mua dt iphone x max.mà gd tôi ở quê đứng ra góp cho tôi được ko,1
" cho e hoi nay 1 sim phai k ạ tai e đoc đe sim nano va esim e k hieu lam ạ, đe e nam đc va mua ve cho yên tam nhe",1
" Lên ios 13.4 máy cải thiện pin hơn nhiều và không còn bị nóng máy nữa. Mọi thứ còn lại rất tốt, 256gb thỏi mái quay video 4k. Tính năng esim giúp tiết kiệm nhiều tiền đt hàng tháng.",1
 Android chuyển sang IOS. IOS dùng rất mượt... Camera chụp đẹp App chạy trên IOS cảm giác được tối ưu hoá hơn. Tiền nào của đó ,1
 Iphone càng ngày nhìn càng chán. Thiết kế không có gì đột phá cả. Pin vẫn kém như các phiên bản trước dù đã nâng cấp nhiều lần.,0
 Ngoại trừ pin yếu thì tất cả còn lại đều trên cả tuyệt vời  Cám ơn Apple. XS vẫn còn mạnh và mượt lắm nha mọi người ,1
 Add ơi cho mình hỏi! Mình mới mua máy !  Mình đi làm sáng dậy pin còn 80% Tối về xem còn 60% Mình tắt hết ứng dụng cụng như thông báo rồi! Thử hỏi máy có phải bị lỗi không ạk??,1
" Mới mua đc 2 ngày. Nói chung thì mượt, cấu hình mạnh, chụp hình cũng ok. Có điều pin rất kém. Không dùng đc nửa ngày",0
" iphone quá tốt, xứng đáng bỏ tiền ra mua, camera chụp đẹp, đáng đồng tiền, tôi sẽ ủng hộ iphone",1
" Sản phẩm đẹp cấu hình mạnh chơi game rất mượt. Camera chụp hình cực sắc nét có chế độ xóa phông rất thích hợp đi du lịch. Thiết kế rất dễ cầm, sang trọng. Qúa tuyệt.",1
" Quá đẹp , chụp ảnh sắc nét , mượt, pin tốt chất lượng , nhân viên nhiệt tình, tận tâm...",1
" Mình mới mua hôm qua, buổi tối quay video camera nhiễu hạt có sao không ạ ??  Về đánh giá thì em này rất nhạy, lướt ngon, mà dùng lâu nữa mới biết đc thêm, nhân viên tư vấn rất nhiệt tình luôn 10* cho nhân viên TGDĐ, chế độ giảm giá cho khách hàng thân thiết cũng ok lắm luôn",1
 Sac pin ip11 phần viền kim loại khi đụng vào có cảm giác tê tay như có điện là máy có lỗi gì k và làm sao khắc phục,1
 Mình mua đc 1 tuần mà sao thấy cảm ứng mình lướt fb vs YouTube thấy ko mượt cứ cứng cứng lướt kiểu rất mỏi tay ko biết bị lỗi gì hay dòng này nó vậy,0
 Xài OK pin trâu ngâm nước thấy ko sao là OK ùi  pin xài ko nhiều cầm cũng dk 3 ngày mọi thứ điều ổn,1
 Mình mua hôm 20/12 Chụp ngược sáng bị phản chiếu ảnh trên kính camera. Có ai bị vậy hong ạ.,0
 Mình mua hồi 6/11 mà sao cam trước khi quay video cả ngày lẫn đêm bị nhiễu hạt rất nhiều ạ,0
" Mua được 10 ngày, hình như bị lỗi mạng( load YouTube hoặc video ko nổi, mà vào web thì bình thường, mở nhạc ko có tiếng) + tự mất âm thanh tất cả ứng dụng.... có ai bị giống mình ko",0
 Thích màu xanh nhưng mua được con tím. Trong camera có hạt bụi. Các bạn có giống mình k?,1
 Vừa mua con màu xanh lá cuối Cùng thì phải... máy đẹp thực sự. Nhân viên phục vụ tận tình,1
" Đã mua sản phẩm được 6 ngày. Máy tốt, đẹp, mượt mà, pin trâu nói chung nếu k quan tâm về màn hình thì chiếc ip này quá tốt",1
" Đã mua tại Thegioididong.com  Mọi trải nghiệm tuyệt vời, pin ổn, màn hình rất tốt",1
" Mua được con màu xanh đầu tiên tại phú quốc, máy rất đẹp, mướt chụp hình đẹp như xs, pin trâu như xr, ngon, nhân viên nhiệt tình",1
" Dùng được 3 ngày, mọi trải nghiệm tuyệt vời, pin ổn, màn hình rất tốt, không hề xấu hay rổ. Duy nhất khoảng chụp ảnh xóa phông vật thể làm chưa tốt, chắc do thiếu camera tele",1
" Quá tuyệt khi sở hữu màu xanh lá hơi bị hiếm 1 tý ở Cam Ranh, khánh hoà. Mọi thứ đều rất tuyệt. Iphone 11 là quá đủ cho mọi nhu cầu. Ae nên mua nhé",1
 Chụp hình ban đêm ok.góc rộng.chuẩn.phục vụ ok 👍👍👍👍.máy quá đẹp(riêng ý kiến tôi).sạc cũng nhanh.👍📱,1
 Vừa nhận sáng nay.nguyên seal.máy đẹp.mượt mà.chụp hình 📸 đêm ok.👍pin có vẻ ổn hơn XR.nhân viên đmx phục vụ tốt 👍.,1
 Máy xài ổn định. Pin xài hơn 1 ngày mới hết. Mạng mẽo cũng OK. Mỗi tội  lúc có cuộc gọi thì mất data,1
" e mới mua 1 con ip 11 màu xanh rất đẹp,pin trâu, chơi game bao mượt, tốt hơn hằn các ip khác kể cả xsm chỉ thua xíu về màn hình. Mn nên mua và trai nghiệm ạ, rất tuyệt vời.",1
 Chưa xài lần não hãng này... Nhưng cái 11 này ung y nhất khi xài Appel mà xài Màu đỏ logo vàng hoặc ngược lại  thì khỏi nói tới độ sang chảnh của giới thuong luu. Appel cầm màu đỏ là khỏi cần tới gần cũng quy phai thanh lịch qua ve thân thái của logo. Có tiền sẽ rinh cai 11 về... ,1
 Sản phẩm iPhone 11 128 g có ghi sạc nhanh mình mới mua về hôm qua sạc pin thì thấy hơn hai tiếng mới đầy vậy gọi là sạc nhanh sao đmx nên xem lại,0
" Vừa chọn 1 con màu xanh. Tôi từ 5S model 2014 cổ đại, lên 11 nên không có gì để chê. Chụp ảnh, quay phim đều tốt, âm thanh nghe hay hơn. Về phần pin tôi không chơi game nên sử dụng gần 3 ngày. Để qua đêm, pin sụt 2-3%. Hài lòng. Bạn nào cần bền bỉ, cần pin lâu, không quá qua tâm về màn hình thì chọn em này.",1
 Có ai chơi liên quân giống mình ko bao max nhung hao phin quá chơi 1 trận tầm 15p là ngốn mất 5%pin máy hay nóng máy mới luôn,1
 Sản phẩm ok.nhưng giá bán thì chát.bản 128GB mua tại đài loan tính ra tiền vnđ chưa tới 20 củ.vậy mà.. ,0
" Quá tệ lỗi không phát nhạc khi tắt màn hình trên wep, nhân viên hỗ trợ ko tốt, rất quan ngại.",0
" Mình đã sử dụng được hơn 1 tháng và thấy đây là sản phẩm rất đáng mua,vừa rẻ mà cấu hình lại mạnh mẽ,ngoài việc màn hình ko được sắc nét ra thì ko còn điểm nào để chê cả.",1
